ralfherzog-20080121-de55_de55-04;ralfherzog-20080121-de55;de55-04;DIESER ARTIKEL IST SEHR LESENSWERT;dieser artikel ist sehr lesenswert;3
ralfherzog-20080121-de55_de55-05;ralfherzog-20080121-de55;de55-05;MAN HAT DIESE ARGUMENTE SEHR GUT GEHÖRT;man hat diese argumente sehr gut gehört;3
ralfherzog-20080121-de55_de55-06;ralfherzog-20080121-de55;de55-06;DAS RISIKO KANN NICHT EINGEGANGEN WERDEN;das risiko kann nicht eingegangen werden;3
ralfherzog-20080121-de55_de55-07;ralfherzog-20080121-de55;de55-07;DIESE DISKUSSIONEN SIND SEHR INTERESSANT;diese diskussionen sind sehr interessant;3
ralfherzog-20080121-de55_de55-08;ralfherzog-20080121-de55;de55-08;MAN LÄSST SICH NICHT EINFACH TREIBEN;man lässt sich nicht einfach treiben;3
ralfherzog-20080121-de55_de55-09;ralfherzog-20080121-de55;de55-09;WIR SIND DAMIT SEHR ZUFRIEDEN;wir sind damit sehr zufrieden;3
ralfherzog-20080121-de55_de55-10;ralfherzog-20080121-de55;de55-10;DIESER ARTIKEL IST SEHR LESENSWERT;dieser artikel ist sehr lesenswert;3
ralfherzog-20080121-de55_de55-11;ralfherzog-20080121-de55;de55-11;DIE RISIKEN UND CHANCEN WURDEN ERKANNT;die risiken und chancen wurden erkannt;3
ralfherzog-20080121-de55_de55-12;ralfherzog-20080121-de55;de55-12;MAN SOLLTE ES EINFACH BLEIBEN LASSEN;man sollte es einfach bleiben lassen;3
ralfherzog-20080121-de55_de55-13;ralfherzog-20080121-de55;de55-13;DIE LEUTE WOLLEN NICHTS NEGATIVES HÖREN;die leute wollen nichts negatives hören;3
ralfherzog-20080121-de55_de55-14;ralfherzog-20080121-de55;de55-14;DIE HABEN DAS DOCH DAMALS STUDIERT;die haben das doch damals studiert;3
ralfherzog-20080121-de55_de55-15;ralfherzog-20080121-de55;de55-15;SIE WOLLTE NICHT ANGEHÖRT WERDEN;sie wollte nicht angehört werden;3
ralfherzog-20080121-de55_de55-16;ralfherzog-20080121-de55;de55-16;MAN KANN SICH AUF JEDEN FALL TRÖSTEN;man kann sich auf jeden fall trösten;3
ralfherzog-20080121-de55_de55-17;ralfherzog-20080121-de55;de55-17;DAS IST DER WAHRE KERN DES PROBLEMS;das ist der wahre kern des problems;3
ralfherzog-20080121-de55_de55-18;ralfherzog-20080121-de55;de55-18;DAS WAR DOCH SCHON IMMER UNSINN;das war doch schon immer unsinn;3
ralfherzog-20080121-de55_de55-19;ralfherzog-20080121-de55;de55-19;DIE GEGENTEILIGEN ANSICHTEN WERDEN NICHT VERÖFFENTLICHT;die gegenteiligen ansichten werden nicht veröffentlicht;3
ralfherzog-20080121-de55_de55-20;ralfherzog-20080121-de55;de55-20;DAS IST DOCH SEHR VIEL PRAKTISCHER;das ist doch sehr viel praktischer;3
ralfherzog-20080121-de55_de55-21;ralfherzog-20080121-de55;de55-21;ÜBER DEN WAHREN ZUSTAND WIRD BERICHTET;über den wahren zustand wird berichtet;3
ralfherzog-20080121-de55_de55-22;ralfherzog-20080121-de55;de55-22;MAN KANN DAS AUF JEDEN FALL NICHT VERWENDEN;man kann das auf jeden fall nicht verwenden;3
ralfherzog-20080121-de55_de55-23;ralfherzog-20080121-de55;de55-23;ES GIBT GENÜGEND INFORMATIONEN;es gibt genügend informationen;3
ralfherzog-20080121-de55_de55-24;ralfherzog-20080121-de55;de55-24;DAS FUNKTIONIERT NUR AUF DEM DORF;das funktioniert nur auf dem dorf;3
ralfherzog-20080121-de55_de55-25;ralfherzog-20080121-de55;de55-25;DIE REALITÄT SIEHT JEDOCH GANZ ANDERS AUS;die realität sieht jedoch ganz anders aus;3
ralfherzog-20080121-de55_de55-26;ralfherzog-20080121-de55;de55-26;DAS GELD IST EIN BISSCHEN VERSTAUBT;das geld ist ein bisschen verstaubt;3
ralfherzog-20080121-de55_de55-27;ralfherzog-20080121-de55;de55-27;DIE VERFASSUNG SOLL VERABSCHIEDET WERDEN;die verfassung soll verabschiedet werden;3
ralfherzog-20080121-de55_de55-28;ralfherzog-20080121-de55;de55-28;DAS FENSTER IST EIN WENIG VERSTAUBT;das fenster ist ein wenig verstaubt;3
ralfherzog-20080121-de55_de55-29;ralfherzog-20080121-de55;de55-29;DER DOLLAR WIRD NICHT MEHR ALS WÄHRUNG AKZEPTIERT WERDEN;der dollar wird nicht mehr als währung akzeptiert werden;3
ralfherzog-20080121-de55_de55-30;ralfherzog-20080121-de55;de55-30;ANGEBLICH IST ALLES BESTENS;angeblich ist alles bestens;3
ralfherzog-20080121-de55_de55-31;ralfherzog-20080121-de55;de55-31;ICH HABE SCHON ETWAS DAVON GEHÖRT;ich habe schon etwas davon gehört;3
ralfherzog-20080121-de55_de55-32;ralfherzog-20080121-de55;de55-32;DIE KRIEGE SIND VERLOREN WORDEN;die kriege sind verloren worden;3
ralfherzog-20080121-de55_de55-33;ralfherzog-20080121-de55;de55-33;ICH KANN MIR DAS GAR NICHT VORSTELLEN;ich kann mir das gar nicht vorstellen;3
ralfherzog-20080121-de55_de55-34;ralfherzog-20080121-de55;de55-34;DIE SCHULDENLAST IST NOCH GRÖßER;die schuldenlast ist noch größer;3
ralfherzog-20080121-de55_de55-35;ralfherzog-20080121-de55;de55-35;DAS MACHT ABER ÜBERHAUPT NICHTS;das macht aber überhaupt nichts;3
ralfherzog-20080121-de55_de55-36;ralfherzog-20080121-de55;de55-36;SO ETWAS IST NICHT EWIG DURCHZUHALTEN;so etwas ist nicht ewig durchzuhalten;3
ralfherzog-20080121-de55_de55-37;ralfherzog-20080121-de55;de55-37;AUF UNABHÄNGIGKEIT WIRD SEHR GROßER WERT GELEGT;auf unabhängigkeit wird sehr großer wert gelegt;3
ralfherzog-20080121-de55_de55-38;ralfherzog-20080121-de55;de55-38;DIE REALITÄT WIRD NICHT WAHRGENOMMEN;die realität wird nicht wahrgenommen;3
ralfherzog-20080121-de55_de55-39;ralfherzog-20080121-de55;de55-39;WIR HABEN HIER DIE LÖSUNG FÜR DIE PROBLEME;wir haben hier die lösung für die probleme;3
ralfherzog-20080121-de55_de55-40;ralfherzog-20080121-de55;de55-40;DIE MEINUNGEN DARÜBER SIND UNTERSCHIEDLICH;die meinungen darüber sind unterschiedlich;3
ralfherzog-20080121-de55_de55-41;ralfherzog-20080121-de55;de55-41;WIE LANGE WIRD DAS NOCH FUNKTIONIEREN;wie lange wird das noch funktionieren;3
ralfherzog-20080121-de55_de55-42;ralfherzog-20080121-de55;de55-42;MAN SOLL NIEMANDEN ZU SEINEM GLÜCK ZWINGEN;man soll niemanden zu seinem glück zwingen;3
ralfherzog-20080121-de55_de55-43;ralfherzog-20080121-de55;de55-43;ES GIBT VERSCHIEDENE REAKTIONEN;es gibt verschiedene reaktionen;3
ralfherzog-20080121-de55_de55-44;ralfherzog-20080121-de55;de55-44;DAS FUNKTIONIERT BEI DEN MEISTEN WIRKLICH AUSGEZEICHNET;das funktioniert bei den meisten wirklich ausgezeichnet;3
ralfherzog-20080121-de55_de55-45;ralfherzog-20080121-de55;de55-45;DIE LESER HABEN AUF DIESE SACHE BEREITS REAGIERT;die leser haben auf diese sache bereits reagiert;3
ralfherzog-20080121-de55_de55-46;ralfherzog-20080121-de55;de55-46;DAS IST GAR NICHT MÖGLICH;das ist gar nicht möglich;3
ralfherzog-20080121-de55_de55-47;ralfherzog-20080121-de55;de55-47;DIE REAKTIONEN WAREN UNTERSCHIEDLICH;die reaktionen waren unterschiedlich;3
ralfherzog-20080121-de55_de55-48;ralfherzog-20080121-de55;de55-48;SO SCHLIMM WIRD ES SICHERLICH NICHT WERDEN;so schlimm wird es sicherlich nicht werden;3
ralfherzog-20080121-de55_de55-49;ralfherzog-20080121-de55;de55-49;DIE ZINSEN WERDEN NUR LANGSAM ANGEHOBEN;die zinsen werden nur langsam angehoben;3
ralfherzog-20080121-de55_de55-50;ralfherzog-20080121-de55;de55-50;DAS SOLL AUF GAR KEINEN FALL GEKÜNDIGT WERDEN;das soll auf gar keinen fall gekündigt werden;3
ralfherzog-20080121-de55_de55-51;ralfherzog-20080121-de55;de55-51;DER WINTER IST DAMALS EINGETRETEN;der winter ist damals eingetreten;3
ralfherzog-20080121-de55_de55-52;ralfherzog-20080121-de55;de55-52;DIESE DINGE MÜSSEN AUF JEDEN FALL SEIN;diese dinge müssen auf jeden fall sein;3
ralfherzog-20080121-de55_de55-53;ralfherzog-20080121-de55;de55-53;DAS WIRD VORAUSSICHTLICH NICHT FUNKTIONIEREN;das wird voraussichtlich nicht funktionieren;3
ralfherzog-20080121-de55_de55-54;ralfherzog-20080121-de55;de55-54;DAS HAUS SOLL AUF GAR KEINEN FALL VERKAUFT WERDEN;das haus soll auf gar keinen fall verkauft werden;3
ralfherzog-20080121-de55_de55-55;ralfherzog-20080121-de55;de55-55;DIE SCHULDEN WERDEN WIEDER ABGEBAUT;die schulden werden wieder abgebaut;3
ralfherzog-20080121-de55_de55-56;ralfherzog-20080121-de55;de55-56;ES GIBT EINEN SEHR GROßEN KREDIT;es gibt einen sehr großen kredit;3
ralfherzog-20080121-de55_de55-57;ralfherzog-20080121-de55;de55-57;DIE GEHÖREN GANZ BESTIMMT NICHT ZU EUROPA;die gehören ganz bestimmt nicht zu europa;3
ralfherzog-20080121-de55_de55-58;ralfherzog-20080121-de55;de55-58;DAS ALLES INTERESSIERT MICH NICHT;das alles interessiert mich nicht;3
ralfherzog-20080121-de55_de55-59;ralfherzog-20080121-de55;de55-59;ES GIBT KAUM NOCH NEUE BESCHLÜSSE;es gibt kaum noch neue beschlüsse;3
ralfherzog-20080121-de55_de55-60;ralfherzog-20080121-de55;de55-60;MAN MÖCHTE NICHT IMMER BEI DER BÄCKEREI EINKAUFEN;man möchte nicht immer bei der bäckerei einkaufen;3
ralfherzog-20080121-de55_de55-61;ralfherzog-20080121-de55;de55-61;DER KURS IST ETWA KONSTANT GEBLIEBEN;der kurs ist etwa konstant geblieben;3
ralfherzog-20080121-de55_de55-62;ralfherzog-20080121-de55;de55-62;ES GIBT NUR NOCH WENIGE HILFSMITTEL;es gibt nur noch wenige hilfsmittel;3
ralfherzog-20080121-de55_de55-63;ralfherzog-20080121-de55;de55-63;DA KANN MAN GAR NICHTS MACHEN;da kann man gar nichts machen;3
ralfherzog-20080121-de55_de55-64;ralfherzog-20080121-de55;de55-64;MAN SOLL DAS NICHT BEZAHLEN;man soll das nicht bezahlen;3
ralfherzog-20080121-de55_de55-65;ralfherzog-20080121-de55;de55-65;DER VERTRAG WIRD FAST ÜBERALL GEBROCHEN;der vertrag wird fast überall gebrochen;3
ralfherzog-20080121-de55_de55-66;ralfherzog-20080121-de55;de55-66;DAS EIGENE DENKEN WIRD ABGENOMMEN;das eigene denken wird abgenommen;3
ralfherzog-20080121-de55_de55-67;ralfherzog-20080121-de55;de55-67;DAS IST EIN SEHR SCHÖNER TROST FÜR DEN VERLUST;das ist ein sehr schöner trost für den verlust;3
ralfherzog-20080121-de55_de55-68;ralfherzog-20080121-de55;de55-68;MAN KANN SICH DAMIT SEHR VIEL MEHR LEISTEN;man kann sich damit sehr viel mehr leisten;3
ralfherzog-20080121-de55_de55-69;ralfherzog-20080121-de55;de55-69;DAS IST EINE KONSERVATIVE SCHÄTZUNG;das ist eine konservative schätzung;3
ralfherzog-20080121-de55_de55-70;ralfherzog-20080121-de55;de55-70;DAS IST KULTURELL NUR SCHWER ZU VERSTEHEN;das ist kulturell nur schwer zu verstehen;3
ralfherzog-20080121-de55_de55-71;ralfherzog-20080121-de55;de55-71;DAS WIRD AUF JEDEN FALL ALLE TREFFEN;das wird auf jeden fall alle treffen;3
ralfherzog-20080121-de55_de55-72;ralfherzog-20080121-de55;de55-72;IM IDEALFALL KANN DAMIT SEHR VIEL ERSPART WERDEN;im idealfall kann damit sehr viel erspart werden;3
ralfherzog-20080121-de55_de55-73;ralfherzog-20080121-de55;de55-73;DAS IST JEDOCH EINE ANDERE SACHE;das ist jedoch eine andere sache;3
ralfherzog-20080121-de55_de55-74;ralfherzog-20080121-de55;de55-74;DIE NORMALISIERUNG WIRD WIEDER EINSETZEN;die normalisierung wird wieder einsetzen;3
ralfherzog-20080121-de55_de55-75;ralfherzog-20080121-de55;de55-75;KAUM JEMAND VERSTEHT DIESE PROBLEME;kaum jemand versteht diese probleme;3
ralfherzog-20080121-de55_de55-76;ralfherzog-20080121-de55;de55-76;HOHE PROVISIONEN WERDEN KASSIERT;hohe provisionen werden kassiert;3
ralfherzog-20080121-de55_de55-77;ralfherzog-20080121-de55;de55-77;DIE WERDEN DAS NICHT AUSHALTEN KÖNNEN;die werden das nicht aushalten können;3
ralfherzog-20080121-de55_de55-78;ralfherzog-20080121-de55;de55-78;WAS IST DAS WAHRE GEHEIMNIS;was ist das wahre geheimnis;3
ralfherzog-20080121-de55_de55-79;ralfherzog-20080121-de55;de55-79;DIE SCHLECHTEN NACHRICHTEN REIßEN NICHT AB;die schlechten nachrichten reißen nicht ab;3
ralfherzog-20080121-de55_de55-80;ralfherzog-20080121-de55;de55-80;DIE ZINSEN SIND ZURZEIT SEHR NIEDRIG;die zinsen sind zurzeit sehr niedrig;3
ralfherzog-20080121-de55_de55-81;ralfherzog-20080121-de55;de55-81;SIE WOLLEN GENAU DAS VERHINDERN;sie wollen genau das verhindern;3
ralfherzog-20080121-de55_de55-82;ralfherzog-20080121-de55;de55-82;ES KANN SEHR KRÄFTIG KASSIERT WERDEN;es kann sehr kräftig kassiert werden;3
ralfherzog-20080121-de55_de55-83;ralfherzog-20080121-de55;de55-83;ES IST EIN BISSCHEN ZU HOCH GEPOKERT WORDEN;es ist ein bisschen zu hoch gepokert worden;3
ralfherzog-20080121-de55_de55-84;ralfherzog-20080121-de55;de55-84;DADURCH ENTSTEHEN SEHR GROßE PROBLEME;dadurch entstehen sehr große probleme;3
ralfherzog-20080121-de55_de55-85;ralfherzog-20080121-de55;de55-85;DAS KANN NUR DURCH SEHR HOHE ZINSEN VERÄNDERT WERDEN;das kann nur durch sehr hohe zinsen verändert werden;3
ralfherzog-20080121-de55_de55-86;ralfherzog-20080121-de55;de55-86;SOVIEL WURDE IN DEN VERGANGENEN JAHREN NICHT MEHR VERKAUFT;soviel wurde in den vergangenen jahren nicht mehr verkauft;3
ralfherzog-20080121-de55_de55-87;ralfherzog-20080121-de55;de55-87;DAS IST ABSOLUT NICHT NORMAL;das ist absolut nicht normal;3
ralfherzog-20080121-de55_de55-88;ralfherzog-20080121-de55;de55-88;DIE TRUPPEN SOLLEN ABGEZOGEN WERDEN;die truppen sollen abgezogen werden;3
ralfherzog-20080121-de55_de55-89;ralfherzog-20080121-de55;de55-89;MAN KANN BEREITS AHNEN WAS DA NOCH KOMMT;man kann bereits ahnen was da noch kommt;3
ralfherzog-20080121-de55_de55-90;ralfherzog-20080121-de55;de55-90;DIESE MANIPULATIONEN FUNKTIONIEREN IMMER WENIGER;diese manipulationen funktionieren immer weniger;3
ralfherzog-20080121-de55_de55-91;ralfherzog-20080121-de55;de55-91;ES BESTEHT KEINE HOFFNUNG AUF ERHOLUNG;es besteht keine hoffnung auf erholung;3
ralfherzog-20080121-de55_de55-92;ralfherzog-20080121-de55;de55-92;DER PREIS KANN NACH OBEN VERÄNDERT WERDEN;der preis kann nach oben verändert werden;3
ralfherzog-20080121-de55_de55-93;ralfherzog-20080121-de55;de55-93;DAS GERÄT EIGNET SICH IDEAL FÜR ALLE MISCHUNGEN;das gerät eignet sich ideal für alle mischungen;3
ralfherzog-20080121-de55_de55-94;ralfherzog-20080121-de55;de55-94;DAS KANN DREITAUSEND DOLLAR KOSTEN;das kann dreitausend dollar kosten;3
ralfherzog-20080121-de55_de55-95;ralfherzog-20080121-de55;de55-95;DAS KANN NUR RICHTIG SEIN;das kann nur richtig sein;3
ralfherzog-20080121-de55_de55-96;ralfherzog-20080121-de55;de55-96;DAS WIRD NOCH EINE WEILE DAUERN;das wird noch eine weile dauern;3
ralfherzog-20080121-de55_de55-97;ralfherzog-20080121-de55;de55-97;DIE WERDEN SCHON WISSEN WAS SIE MACHEN;die werden schon wissen was sie machen;3
ralfherzog-20080121-de55_de55-98;ralfherzog-20080121-de55;de55-98;DAS ZERFÄLLT IMMER WEITER;das zerfällt immer weiter;3
ralfherzog-20080121-de55_de55-99;ralfherzog-20080121-de55;de55-99;MAN MÖCHTE NICHT HANDELN;man möchte nicht handeln;3
ralfherzog-20080124-de56_de56-01;ralfherzog-20080124-de56;de56-01;SIE VERKAUFEN MIT EINEM SEHR GROßEN VERLUST;sie verkaufen mit einem sehr großen verlust;3
ralfherzog-20080124-de56_de56-02;ralfherzog-20080124-de56;de56-02;HIER WIRD EINE SEHR GEFÄHRLICHE LÜGE AUFGETISCHT;hier wird eine sehr gefährliche lüge aufgetischt;3
ralfherzog-20080124-de56_de56-03;ralfherzog-20080124-de56;de56-03;SIE HABEN ÜBERHAUPT KEINE AHNUNG DAVON;sie haben überhaupt keine ahnung davon;3
ralfherzog-20080124-de56_de56-04;ralfherzog-20080124-de56;de56-04;DIE BESTÄNDE WERDEN REDUZIERT;die bestände werden reduziert;3
ralfherzog-20080124-de56_de56-05;ralfherzog-20080124-de56;de56-05;DIESE LEUTE HABEN VIELE JAHRE GEWARTET;diese leute haben viele jahre gewartet;3
ralfherzog-20080124-de56_de56-06;ralfherzog-20080124-de56;de56-06;MAN WIRD NOCH SEHR VIEL LÄNGER ARBEITEN MÜSSEN;man wird noch sehr viel länger arbeiten müssen;3
ralfherzog-20080124-de56_de56-07;ralfherzog-20080124-de56;de56-07;VIELLEICHT WIRD HIER EIN GESCHÄFT GEMACHT;vielleicht wird hier ein geschäft gemacht;3
ralfherzog-20080124-de56_de56-08;ralfherzog-20080124-de56;de56-08;MAN WIRD VIEL GELD DRUCKEN MÜSSEN;man wird viel geld drucken müssen;3
ralfherzog-20080124-de56_de56-09;ralfherzog-20080124-de56;de56-09;VIELE HABEN DAMALS SEHR VIEL GEKAUFT;viele haben damals sehr viel gekauft;3
ralfherzog-20080124-de56_de56-10;ralfherzog-20080124-de56;de56-10;MAN WIRD SICH WOHL UMSTELLEN MÜSSEN;man wird sich wohl umstellen müssen;3
ralfherzog-20080124-de56_de56-11;ralfherzog-20080124-de56;de56-11;MAN SOLLTE DAS MAL WISSEN;man sollte das mal wissen;3
ralfherzog-20080124-de56_de56-12;ralfherzog-20080124-de56;de56-12;DIESE SYSTEME WERDEN EINEN ZUSAMMENBRUCH NICHT ÜBERLEBEN;diese systeme werden einen zusammenbruch nicht überleben;3
ralfherzog-20080124-de56_de56-13;ralfherzog-20080124-de56;de56-13;MAN KANN SICH DORT EINDECKEN;man kann sich dort eindecken;3
ralfherzog-20080124-de56_de56-14;ralfherzog-20080124-de56;de56-14;ES WIRD SICH EIN SEHR MASSIVER KRISENHERD BILDEN;es wird sich ein sehr massiver krisenherd bilden;3
ralfherzog-20080124-de56_de56-15;ralfherzog-20080124-de56;de56-15;DAS WAR EINE KLEINE KATASTROPHE;das war eine kleine katastrophe;3
ralfherzog-20080124-de56_de56-16;ralfherzog-20080124-de56;de56-16;WELCHEN WERT BRINGT DER KANDIDAT IN DIE FIRMA;welchen wert bringt der kandidat in die firma;3
ralfherzog-20080124-de56_de56-17;ralfherzog-20080124-de56;de56-17;EINIGE FANGEN AN ZU DENKEN;einige fangen an zu denken;3
ralfherzog-20080124-de56_de56-18;ralfherzog-20080124-de56;de56-18;DIESE PERSON IST DEM ANGESTELLTEN ÜBERLEGEN;diese person ist dem angestellten überlegen;3
ralfherzog-20080124-de56_de56-19;ralfherzog-20080124-de56;de56-19;DARÜBER HABE ICH BEREITS MIT VIELEN LEUTEN GESPROCHEN;darüber habe ich bereits mit vielen leuten gesprochen;3
ralfherzog-20080124-de56_de56-20;ralfherzog-20080124-de56;de56-20;FAST JEDER WILL BÜROKRAT WERDEN;fast jeder will bürokrat werden;3
ralfherzog-20080124-de56_de56-21;ralfherzog-20080124-de56;de56-21;DAS HABE ICH NICHT SOFORT VERSTANDEN;das habe ich nicht sofort verstanden;3
ralfherzog-20080124-de56_de56-22;ralfherzog-20080124-de56;de56-22;DER WERT IST JEDOCH GESUNKEN;der wert ist jedoch gesunken;3
ralfherzog-20080124-de56_de56-23;ralfherzog-20080124-de56;de56-23;DAMALS HABE ICH MICH ÜBER DIESE NACHRICHTEN GEFREUT;damals habe ich mich über diese nachrichten gefreut;3
ralfherzog-20080124-de56_de56-24;ralfherzog-20080124-de56;de56-24;DER ZINSSATZ IST JEDOCH GESTIEGEN;der zinssatz ist jedoch gestiegen;3
ralfherzog-20080124-de56_de56-25;ralfherzog-20080124-de56;de56-25;NIEMAND VERSUCHT ANDERE LEUTE ZU ÜBERZEUGEN;niemand versucht andere leute zu überzeugen;3
ralfherzog-20080124-de56_de56-26;ralfherzog-20080124-de56;de56-26;DAS WIRD SEHR HÄUFIG VERKAUFT;das wird sehr häufig verkauft;3
ralfherzog-20080124-de56_de56-27;ralfherzog-20080124-de56;de56-27;SIE WAREN ZU LANGE IN DER SCHULE;sie waren zu lange in der schule;3
ralfherzog-20080124-de56_de56-28;ralfherzog-20080124-de56;de56-28;SIE SIND DANN IM WERT DEUTLICH GESUNKEN;sie sind dann im wert deutlich gesunken;3
ralfherzog-20080124-de56_de56-29;ralfherzog-20080124-de56;de56-29;ES HANDELT SICH UM EIN WIRKLICH GROßES PROBLEM;es handelt sich um ein wirklich großes problem;3
ralfherzog-20080124-de56_de56-30;ralfherzog-20080124-de56;de56-30;AM ENDE WIRD DAS ABGESCHRIEBEN WERDEN MÜSSEN;am ende wird das abgeschrieben werden müssen;3
ralfherzog-20080124-de56_de56-31;ralfherzog-20080124-de56;de56-31;DAS WIRD AUF JEDEN FALL IN ORDNUNG GEBRACHT;das wird auf jeden fall in ordnung gebracht;3
ralfherzog-20080124-de56_de56-32;ralfherzog-20080124-de56;de56-32;DIESE DINGE SIND ANGEBLICH VOLLKOMMEN SICHER;diese dinge sind angeblich vollkommen sicher;3
ralfherzog-20080124-de56_de56-33;ralfherzog-20080124-de56;de56-33;DER HAKEN LÄSST SICH NICHT MEHR BEFESTIGEN;der haken lässt sich nicht mehr befestigen;3
ralfherzog-20080124-de56_de56-34;ralfherzog-20080124-de56;de56-34;DIE VERSCHULDUNG GEHT IMMER WEITER;die verschuldung geht immer weiter;3
ralfherzog-20080124-de56_de56-35;ralfherzog-20080124-de56;de56-35;DIESE GEFAHREN WERDEN ABGEWIESEN;diese gefahren werden abgewiesen;3
ralfherzog-20080124-de56_de56-36;ralfherzog-20080124-de56;de56-36;DAS WIRD IMMER WEITER FINANZIERT;das wird immer weiter finanziert;3
ralfherzog-20080124-de56_de56-37;ralfherzog-20080124-de56;de56-37;ES GIBT SEHR GROßE VORWÜRFE;es gibt sehr große vorwürfe;3
ralfherzog-20080124-de56_de56-38;ralfherzog-20080124-de56;de56-38;ES HANDELT SICH UM EINEN UNTERNEHMENSANTEIL;es handelt sich um einen unternehmensanteil;3
ralfherzog-20080124-de56_de56-39;ralfherzog-20080124-de56;de56-39;ES KÖNNEN NOCH MEHR KREDITE EINGETRIEBEN WERDEN;es können noch mehr kredite eingetrieben werden;3
ralfherzog-20080124-de56_de56-40;ralfherzog-20080124-de56;de56-40;DIESE LÄNDER DÜRFEN DAS AUF JEDEN FALL;diese länder dürfen das auf jeden fall;3
ralfherzog-20080124-de56_de56-41;ralfherzog-20080124-de56;de56-41;VOR WENIGEN WOCHEN HABE ICH NACHGELEGT;vor wenigen wochen habe ich nachgelegt;3
ralfherzog-20080124-de56_de56-42;ralfherzog-20080124-de56;de56-42;DAS IST WAHRSCHEINLICH DER ANFANG;das ist wahrscheinlich der anfang;3
ralfherzog-20080124-de56_de56-43;ralfherzog-20080124-de56;de56-43;DIE TENDENZ IST SEHR STARK STEIGEND;die tendenz ist sehr stark steigend;3
ralfherzog-20080124-de56_de56-44;ralfherzog-20080124-de56;de56-44;ES IST SEHR VIEL GESCHEHEN;es ist sehr viel geschehen;3
ralfherzog-20080124-de56_de56-45;ralfherzog-20080124-de56;de56-45;DAVON KANN ICH AUF JEDEN FALL NICHTS GEBRAUCHEN;davon kann ich auf jeden fall nichts gebrauchen;3
ralfherzog-20080124-de56_de56-46;ralfherzog-20080124-de56;de56-46;DAS IST VERBOTEN WORDEN;das ist verboten worden;3
ralfherzog-20080124-de56_de56-47;ralfherzog-20080124-de56;de56-47;SIE HABEN MEHR IMPORTIERT ALS EXPORTIERT;sie haben mehr importiert als exportiert;3
ralfherzog-20080124-de56_de56-48;ralfherzog-20080124-de56;de56-48;VIELEN DANK FÜR DIE INFORMATIONEN;vielen dank für die informationen;3
ralfherzog-20080124-de56_de56-49;ralfherzog-20080124-de56;de56-49;ES WIRD IMMER NOCH MEHR BEZAHLT;es wird immer noch mehr bezahlt;3
ralfherzog-20080124-de56_de56-50;ralfherzog-20080124-de56;de56-50;DIE LEUTE HABEN EINFACH KEIN GELD MEHR;die leute haben einfach kein geld mehr;3
ralfherzog-20080124-de56_de56-51;ralfherzog-20080124-de56;de56-51;DIESER STAAT IST BANKROTT;dieser staat ist bankrott;3
ralfherzog-20080124-de56_de56-52;ralfherzog-20080124-de56;de56-52;DAS KANN AN DER BÖRSE VERKAUFT WERDEN;das kann an der börse verkauft werden;3
ralfherzog-20080124-de56_de56-53;ralfherzog-20080124-de56;de56-53;ES KÖNNEN SEHR GRAVIERENDE ÄNDERUNGEN KOMMEN;es können sehr gravierende änderungen kommen;3
ralfherzog-20080124-de56_de56-54;ralfherzog-20080124-de56;de56-54;DAS KANN GANZ EINFACH ERKLÄRT WERDEN;das kann ganz einfach erklärt werden;3
ralfherzog-20080124-de56_de56-55;ralfherzog-20080124-de56;de56-55;DARAN KÖNNTE JEDOCH ETWAS DRAN SEIN;daran könnte jedoch etwas dran sein;3
ralfherzog-20080124-de56_de56-56;ralfherzog-20080124-de56;de56-56;DIE ÜBEN SEHR GROßEN DRUCK AUS;die üben sehr großen druck aus;3
ralfherzog-20080124-de56_de56-57;ralfherzog-20080124-de56;de56-57;DAS VERBIRGT SICH HINTER DIESER VERSICHERUNG;das verbirgt sich hinter dieser versicherung;3
ralfherzog-20080124-de56_de56-58;ralfherzog-20080124-de56;de56-58;DIE MEDIEN SIND IMMER DABEI;die medien sind immer dabei;3
ralfherzog-20080124-de56_de56-59;ralfherzog-20080124-de56;de56-59;JEDER KANN ENTSPRECHEND HANDELN;jeder kann entsprechend handeln;3
ralfherzog-20080124-de56_de56-60;ralfherzog-20080124-de56;de56-60;ES IST NOCH LANGE NICHT DAS ENDE;es ist noch lange nicht das ende;3
ralfherzog-20080124-de56_de56-61;ralfherzog-20080124-de56;de56-61;DAS VERTRAUEN IST SEHR STARK ERSCHÜTTERT;das vertrauen ist sehr stark erschüttert;3
ralfherzog-20080124-de56_de56-62;ralfherzog-20080124-de56;de56-62;IRGENDWANN IST DAMIT SCHLUSS;irgendwann ist damit schluss;3
ralfherzog-20080124-de56_de56-63;ralfherzog-20080124-de56;de56-63;SIE FINDEN EINFACH KEINE BRAUCHBAREN ARBEITER;sie finden einfach keine brauchbaren arbeiter;3
ralfherzog-20080124-de56_de56-64;ralfherzog-20080124-de56;de56-64;DANACH SIND DIE WIEDER ALLEIN;danach sind die wieder allein;3
ralfherzog-20080124-de56_de56-65;ralfherzog-20080124-de56;de56-65;JEDER KANN DARÜBER NACHDENKEN;jeder kann darüber nachdenken;3
ralfherzog-20080124-de56_de56-66;ralfherzog-20080124-de56;de56-66;DER ABSTURZ WIRD VERHINDERT;der absturz wird verhindert;3
ralfherzog-20080124-de56_de56-67;ralfherzog-20080124-de56;de56-67;DIESE BEREITSCHAFT WIRD AUF EIN MINIMUM SINKEN;diese bereitschaft wird auf ein minimum sinken;3
